date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-02-09,SKU0040,9.0,23368.95,2596.55,0
2025-02-10,SKU0040,8.0,20772.4,2596.55,0
2025-02-11,SKU0040,17.0,44141.35,2596.55,0
2025-02-12,SKU0040,12.0,31158.6,2596.55,0
2025-02-13,SKU0040,10.0,25965.5,2596.55,0
2025-02-14,SKU0040,15.0,38948.25,2596.55,0
2025-02-15,SKU0040,17.0,44141.35,2596.55,0
2025-02-16,SKU0040,14.0,36351.7,2596.55,0
2025-02-17,SKU0040,15.0,38948.25,2596.55,0
2025-02-18,SKU0040,16.0,41544.8,2596.55,0
2025-02-19,SKU0040,11.0,28562.05,2596.55,0
2025-02-20,SKU0040,12.0,31158.6,2596.55,0
2025-02-21,SKU0040,6.0,15579.3,2596.55,0
2025-02-22,SKU0040,9.0,23368.95,2596.55,0
2025-02-23,SKU0040,15.0,38948.25,2596.55,0
2025-02-24,SKU0040,12.0,31158.6,2596.55,0
2025-02-25,SKU0040,9.0,23368.95,2596.55,0
2025-02-26,SKU0040,14.0,36351.7,2596.55,0
2025-02-27,SKU0040,9.0,23368.95,2596.55,0
2025-02-28,SKU0040,16.0,41544.8,2596.55,0
2025-03-01,SKU0040,12.0,31158.6,2596.55,0
2025-03-02,SKU0040,13.0,33755.15,2596.55,0
2025-03-03,SKU0040,12.0,31158.6,2596.55,0
2025-03-04,SKU0040,14.0,36351.7,2596.55,0
2025-03-05,SKU0040,10.0,25965.5,2596.55,0
2025-03-06,SKU0040,21.0,54527.55,2596.55,0
2025-03-07,SKU0040,12.0,31158.6,2596.55,0
2025-03-08,SKU0040,9.0,23368.95,2596.55,0
2025-03-09,SKU0040,19.0,49334.45,2596.55,0
2025-03-10,SKU0040,9.0,23368.95,2596.55,0
2025-03-11,SKU0040,7.0,18175.85,2596.55,0
2025-03-12,SKU0040,14.0,36351.7,2596.55,0
2025-03-13,SKU0040,11.0,28562.05,2596.55,0
2025-03-14,SKU0040,9.0,23368.95,2596.55,0
2025-03-15,SKU0040,12.0,31158.6,2596.55,0
2025-03-16,SKU0040,6.0,15579.3,2596.55,0
2025-03-17,SKU0040,13.0,33755.15,2596.55,0
2025-03-18,SKU0040,3.0,7789.65,2596.55,0
2025-03-19,SKU0040,12.0,31158.6,2596.55,0
2025-03-20,SKU0040,16.0,41544.8,2596.55,0
2025-03-21,SKU0040,12.0,31158.6,2596.55,0
2025-03-22,SKU0040,17.0,44141.35,2596.55,0
2025-03-23,SKU0040,16.0,41544.8,2596.55,0
2025-03-24,SKU0040,7.0,18175.85,2596.55,0
2025-03-25,SKU0040,14.0,36351.7,2596.55,0
2025-03-26,SKU0040,12.0,31158.6,2596.55,0
2025-03-27,SKU0040,15.0,38948.25,2596.55,0
2025-03-28,SKU0040,17.0,44141.35,2596.55,0
2025-03-29,SKU0040,21.0,54527.55,2596.55,0
2025-03-30,SKU0040,7.0,18175.85,2596.55,0
2025-03-31,SKU0040,19.0,49334.45,2596.55,0
2025-04-01,SKU0040,10.0,25965.5,2596.55,0
2025-04-02,SKU0040,8.0,20772.4,2596.55,0
2025-04-03,SKU0040,3.0,7789.65,2596.55,0
2025-04-04,SKU0040,12.0,31158.6,2596.55,0
2025-04-05,SKU0040,18.0,46737.9,2596.55,0
2025-04-06,SKU0040,23.0,59720.65,2596.55,0
2025-04-07,SKU0040,16.0,41544.8,2596.55,0
2025-04-08,SKU0040,14.0,36351.7,2596.55,0
2025-04-09,SKU0040,12.0,31158.6,2596.55,0
2025-04-10,SKU0040,15.0,38948.25,2596.55,0
2025-04-11,SKU0040,10.0,25965.5,2596.55,0
2025-04-12,SKU0040,7.0,18175.85,2596.55,0
2025-04-13,SKU0040,11.0,28562.05,2596.55,0
2025-04-14,SKU0040,10.0,25965.5,2596.55,0
2025-04-15,SKU0040,12.0,31158.6,2596.55,0
2025-04-16,SKU0040,13.0,33755.15,2596.55,0
2025-04-17,SKU0040,11.0,28562.05,2596.55,0
2025-04-18,SKU0040,11.0,28562.05,2596.55,0
2025-04-19,SKU0040,15.0,38948.25,2596.55,0
2025-04-20,SKU0040,15.0,38948.25,2596.55,0
2025-04-21,SKU0040,,28562.05,2596.55,0
2025-04-22,SKU0040,14.0,36351.7,2596.55,0
2025-04-23,SKU0040,9.0,23368.95,2596.55,0
2025-04-24,SKU0040,19.0,49334.45,2596.55,0
2025-04-25,SKU0040,11.0,28562.05,2596.55,0
2025-04-26,SKU0040,13.0,33755.15,2596.55,0
2025-04-27,SKU0040,16.0,41544.8,2596.55,0
2025-04-28,SKU0040,16.0,41544.8,2596.55,0
2025-04-29,SKU0040,15.0,38948.25,2596.55,0
2025-04-30,SKU0040,5.0,12982.75,2596.55,0
2025-05-01,SKU0040,17.0,44141.35,2596.55,0
2025-05-02,SKU0040,14.0,36351.7,2596.55,0
2025-05-03,SKU0040,15.0,38948.25,2596.55,0
2025-05-04,SKU0040,10.0,25965.5,2596.55,0
2025-05-05,SKU0040,13.0,33755.15,2596.55,0
2025-05-06,SKU0040,16.0,41544.8,2596.55,0
2025-05-07,SKU0040,13.0,33755.15,2596.55,0
2025-05-08,SKU0040,5.0,12982.75,2596.55,0
2025-05-09,SKU0040,15.0,38948.25,2596.55,0
2025-05-10,SKU0040,18.0,46737.9,2596.55,0
2025-05-11,SKU0040,13.0,33755.15,2596.55,0
2025-05-12,SKU0040,11.0,28562.05,2596.55,0
2025-05-13,SKU0040,10.0,25965.5,2596.55,0
2025-05-14,SKU0040,11.0,28562.05,2596.55,0
2025-05-15,SKU0040,11.0,28562.05,2596.55,0
2025-05-16,SKU0040,12.0,31158.6,2596.55,0
2025-05-17,SKU0040,21.0,54527.55,2596.55,0
2025-05-18,SKU0040,12.0,31158.6,2596.55,0
2025-05-19,SKU0040,12.0,31158.6,2596.55,0
2025-05-20,SKU0040,10.0,25965.5,2596.55,0
2025-05-21,SKU0040,10.0,25965.5,2596.55,0
2025-05-22,SKU0040,3.0,7789.65,2596.55,0
2025-05-23,SKU0040,20.0,51931.0,2596.55,0
2025-05-24,SKU0040,16.0,41544.8,2596.55,0
2025-05-25,SKU0040,15.0,38948.25,2596.55,0
2025-05-26,SKU0040,4.0,10386.2,2596.55,0
2025-05-27,SKU0040,6.0,15579.3,2596.55,0
2025-05-28,SKU0040,,31158.6,2596.55,0
2025-05-29,SKU0040,13.0,33755.15,2596.55,0
2025-05-30,SKU0040,11.0,28562.05,2596.55,0
2025-05-31,SKU0040,21.0,54527.55,2596.55,0
2025-06-01,SKU0040,12.0,25612.4,2134.37,1
2025-06-02,SKU0040,20.0,40935.79,2046.79,1
2025-06-03,SKU0040,13.0,28122.98,2163.31,1
2025-06-04,SKU0040,32.0,73296.73,2290.52,1
2025-06-05,SKU0040,26.0,50934.66,1959.03,1
2025-06-06,SKU0040,21.0,46920.1,2234.29,1
2025-06-07,SKU0040,22.0,43967.43,1998.52,1
2025-06-08,SKU0040,18.0,35929.18,1996.07,1
2025-06-09,SKU0040,14.0,36351.7,2596.55,0
2025-06-10,SKU0040,7.0,18175.85,2596.55,0
2025-06-11,SKU0040,7.0,18175.85,2596.55,0
2025-06-12,SKU0040,10.0,25965.5,2596.55,0
2025-06-13,SKU0040,13.0,33755.15,2596.55,0
2025-06-14,SKU0040,13.0,33755.15,2596.55,0
2025-06-15,SKU0040,7.0,18175.85,2596.55,0
2025-06-16,SKU0040,8.0,20772.4,2596.55,0
2025-06-17,SKU0040,8.0,20772.4,2596.55,0
2025-06-18,SKU0040,14.0,36351.7,2596.55,0
2025-06-19,SKU0040,10.0,25965.5,2596.55,0
2025-06-20,SKU0040,8.0,20772.4,2596.55,0
2025-06-21,SKU0040,11.0,28562.05,2596.55,0
2025-06-22,SKU0040,13.0,33755.15,2596.55,0
2025-06-23,SKU0040,15.0,38948.25,2596.55,0
2025-06-24,SKU0040,3.0,7789.65,2596.55,0
2025-06-25,SKU0040,5.0,12982.75,2596.55,0
2025-06-26,SKU0040,6.0,15579.3,2596.55,0
2025-06-27,SKU0040,10.0,25965.5,2596.55,0
2025-06-28,SKU0040,15.0,38948.25,2596.55,0
2025-06-29,SKU0040,7.0,18175.85,2596.55,0
2025-06-30,SKU0040,15.0,38948.25,2596.55,0
2025-07-01,SKU0040,7.0,18175.85,2596.55,0
2025-07-02,SKU0040,6.0,15579.3,2596.55,0
2025-07-03,SKU0040,10.0,25965.5,2596.55,0
2025-07-04,SKU0040,9.0,23368.95,2596.55,0
2025-07-05,SKU0040,9.0,23368.95,2596.55,0
2025-07-06,SKU0040,9.0,23368.95,2596.55,0
2025-07-07,SKU0040,6.0,15579.3,2596.55,0
2025-07-08,SKU0040,9.0,23368.95,2596.55,0
2025-07-09,SKU0040,9.0,23368.95,2596.55,0
2025-07-10,SKU0040,8.0,20772.4,2596.55,0
2025-07-11,SKU0040,2.0,5193.1,2596.55,0
2025-07-12,SKU0040,16.0,41544.8,2596.55,0
2025-07-13,SKU0040,11.0,28562.05,2596.55,0
2025-07-14,SKU0040,3.0,7789.65,2596.55,0
2025-07-15,SKU0040,9.0,23368.95,2596.55,0
2025-07-16,SKU0040,10.0,25965.5,2596.55,0
2025-07-17,SKU0040,10.0,25965.5,2596.55,0
2025-07-18,SKU0040,10.0,25965.5,2596.55,0
2025-07-19,SKU0040,7.0,18175.85,2596.55,0
2025-07-20,SKU0040,12.0,31158.6,2596.55,0
2025-07-21,SKU0040,5.0,12982.75,2596.55,0
2025-07-22,SKU0040,8.0,20772.4,2596.55,0
2025-07-23,SKU0040,4.0,10386.2,2596.55,0
2025-07-24,SKU0040,10.0,25965.5,2596.55,0
2025-07-25,SKU0040,6.0,15579.3,2596.55,0
2025-07-26,SKU0040,14.0,36351.7,2596.55,0
2025-07-27,SKU0040,10.0,25965.5,2596.55,0
2025-07-28,SKU0040,7.0,18175.85,2596.55,0
2025-07-29,SKU0040,7.0,18175.85,2596.55,0
2025-07-30,SKU0040,4.0,10386.2,2596.55,0
2025-07-31,SKU0040,7.0,18175.85,2596.55,0
2025-08-01,SKU0040,6.0,15579.3,2596.55,0
2025-08-02,SKU0040,7.0,18175.85,2596.55,0
2025-08-03,SKU0040,2.0,5193.1,2596.55,0
2025-08-04,SKU0040,5.0,12982.75,2596.55,0
2025-08-05,SKU0040,9.0,23368.95,2596.55,0
2025-08-06,SKU0040,8.0,20772.4,2596.55,0
2025-08-07,SKU0040,10.0,25965.5,2596.55,0
2025-08-08,SKU0040,9.0,23368.95,2596.55,0
2025-08-09,SKU0040,10.0,25965.5,2596.55,0
2025-08-10,SKU0040,8.0,20772.4,2596.55,0
2025-08-11,SKU0040,7.0,18175.85,2596.55,0
2025-08-12,SKU0040,9.0,23368.95,2596.55,0
2025-08-13,SKU0040,12.0,31158.6,2596.55,0
2025-08-14,SKU0040,5.0,12982.75,2596.55,0
2025-08-15,SKU0040,6.0,15579.3,2596.55,0
2025-08-16,SKU0040,2.0,5193.1,2596.55,0
2025-08-17,SKU0040,10.0,25965.5,2596.55,0
2025-08-18,SKU0040,7.0,18175.85,2596.55,0
2025-08-19,SKU0040,12.0,31158.6,2596.55,0
2025-08-20,SKU0040,7.0,18175.85,2596.55,0
2025-08-21,SKU0040,9.0,23368.95,2596.55,0
2025-08-22,SKU0040,3.0,7789.65,2596.55,0
2025-08-23,SKU0040,8.0,20772.4,2596.55,0
2025-08-24,SKU0040,10.0,25965.5,2596.55,0
2025-08-25,SKU0040,4.0,10386.2,2596.55,0
2025-08-26,SKU0040,3.0,7789.65,2596.55,0
2025-08-27,SKU0040,6.0,15579.3,2596.55,0
2025-08-28,SKU0040,8.0,20772.4,2596.55,0
2025-08-29,SKU0040,3.0,7789.65,2596.55,0
2025-08-30,SKU0040,13.0,33755.15,2596.55,0
2025-08-31,SKU0040,3.0,7789.65,2596.55,0
2025-09-01,SKU0040,7.0,18175.85,2596.55,0
2025-09-02,SKU0040,4.0,10386.2,2596.55,0
2025-09-03,SKU0040,3.0,7789.65,2596.55,0
2025-09-04,SKU0040,7.0,18175.85,2596.55,0
2025-09-05,SKU0040,3.0,7789.65,2596.55,0
2025-09-06,SKU0040,5.0,12982.75,2596.55,0
2025-09-07,SKU0040,5.0,12982.75,2596.55,0
2025-09-08,SKU0040,9.0,23368.95,2596.55,0
2025-09-09,SKU0040,3.0,7789.65,2596.55,0
2025-09-10,SKU0040,3.0,7789.65,2596.55,0
2025-09-11,SKU0040,4.0,10386.2,2596.55,0
2025-09-12,SKU0040,6.0,15579.3,2596.55,0
2025-09-13,SKU0040,6.0,15579.3,2596.55,0
2025-09-14,SKU0040,4.0,10386.2,2596.55,0
2025-09-15,SKU0040,5.0,12982.75,2596.55,0
2025-09-16,SKU0040,6.0,15579.3,2596.55,0
2025-09-17,SKU0040,4.0,10386.2,2596.55,0
2025-09-18,SKU0040,2.0,5193.1,2596.55,0
2025-09-19,SKU0040,6.0,15579.3,2596.55,0
2025-09-20,SKU0040,6.0,15579.3,2596.55,0
2025-09-21,SKU0040,9.0,23368.95,2596.55,0
2025-09-22,SKU0040,6.0,15579.3,2596.55,0
2025-09-23,SKU0040,9.0,23368.95,2596.55,0
2025-09-24,SKU0040,4.0,10386.2,2596.55,0
2025-09-25,SKU0040,10.0,25965.5,2596.55,0
2025-09-26,SKU0040,7.0,18175.85,2596.55,0
2025-09-27,SKU0040,9.0,23368.95,2596.55,0
2025-09-28,SKU0040,10.0,25965.5,2596.55,0
2025-09-29,SKU0040,3.0,7789.65,2596.55,0
2025-09-30,SKU0040,9.0,23368.95,2596.55,0
2025-10-01,SKU0040,5.0,12982.75,2596.55,0
2025-10-02,SKU0040,3.0,7789.65,2596.55,0
2025-10-03,SKU0040,2.0,5193.1,2596.55,0
2025-10-04,SKU0040,4.0,10386.2,2596.55,0
2025-10-05,SKU0040,1.0,2596.55,2596.55,0
2025-10-06,SKU0040,2.0,5193.1,2596.55,0
2025-10-07,SKU0040,4.0,10386.2,2596.55,0
2025-10-08,SKU0040,4.0,10386.2,2596.55,0
2025-10-09,SKU0040,2.0,5193.1,2596.55,0
2025-10-10,SKU0040,4.0,10386.2,2596.55,0
2025-10-11,SKU0040,2.0,5193.1,2596.55,0
2025-10-12,SKU0040,6.0,15579.3,2596.55,0
2025-10-13,SKU0040,4.0,10386.2,2596.55,0
2025-10-14,SKU0040,8.0,20772.4,2596.55,0
2025-10-15,SKU0040,1.0,2596.55,2596.55,0
2025-10-16,SKU0040,5.0,12982.75,2596.55,0
2025-10-17,SKU0040,8.0,20772.4,2596.55,0
2025-10-18,SKU0040,2.0,5193.1,2596.55,0
2025-10-19,SKU0040,7.0,18175.85,2596.55,0
2025-10-20,SKU0040,10.0,22812.97,2281.3,1
2025-10-21,SKU0040,8.0,18380.15,2297.52,1
2025-10-22,SKU0040,13.0,28739.49,2210.73,1
2025-10-23,SKU0040,10.0,23332.55,2333.26,1
2025-10-24,SKU0040,9.0,19611.2,2179.02,1
2025-10-25,SKU0040,16.0,36164.09,2260.26,1
2025-10-26,SKU0040,5.0,11490.95,2298.19,1
2025-10-27,SKU0040,19.0,38117.13,2006.16,1
2025-10-28,SKU0040,12.0,23555.42,1962.95,1
2025-10-29,SKU0040,12.0,26845.21,2237.1,1
2025-10-30,SKU0040,5.0,12982.75,2596.55,0
2025-10-31,SKU0040,6.0,15579.3,2596.55,0
2025-11-01,SKU0040,7.0,18175.85,2596.55,0
2025-11-02,SKU0040,14.0,36351.7,2596.55,0
2025-11-03,SKU0040,7.0,18175.85,2596.55,0
2025-11-04,SKU0040,6.0,15579.3,2596.55,0
2025-11-05,SKU0040,4.0,10386.2,2596.55,0
2025-11-06,SKU0040,3.0,7789.65,2596.55,0
2025-11-07,SKU0040,14.0,36351.7,2596.55,0
2025-11-08,SKU0040,12.0,31158.6,2596.55,0
2025-11-09,SKU0040,5.0,12982.75,2596.55,0
2025-11-10,SKU0040,4.0,10386.2,2596.55,0
2025-11-11,SKU0040,3.0,7789.65,2596.55,0
2025-11-12,SKU0040,6.0,15579.3,2596.55,0
2025-11-13,SKU0040,9.0,23368.95,2596.55,0
2025-11-14,SKU0040,2.0,5193.1,2596.55,0
2025-11-15,SKU0040,9.0,23368.95,2596.55,0
2025-11-16,SKU0040,3.0,7789.65,2596.55,0
2025-11-17,SKU0040,7.0,18175.85,2596.55,0
2025-11-18,SKU0040,5.0,12982.75,2596.55,0
2025-11-19,SKU0040,8.0,20772.4,2596.55,0
2025-11-20,SKU0040,7.0,18175.85,2596.55,0
2025-11-21,SKU0040,6.0,15579.3,2596.55,0
2025-11-22,SKU0040,11.0,28562.05,2596.55,0
2025-11-23,SKU0040,11.0,28562.05,2596.55,0
2025-11-24,SKU0040,5.0,12982.75,2596.55,0
2025-11-25,SKU0040,16.0,32773.22,2048.33,1
2025-11-26,SKU0040,12.0,27763.56,2313.63,1
2025-11-27,SKU0040,15.0,29344.66,1956.31,1
2025-11-28,SKU0040,10.0,22878.64,2287.86,1
2025-11-29,SKU0040,7.0,14438.75,2062.68,1
2025-11-30,SKU0040,21.0,43481.33,2070.54,1
2025-12-01,SKU0040,4.0,10386.2,2596.55,0
2025-12-02,SKU0040,8.0,20772.4,2596.55,0
2025-12-03,SKU0040,8.0,20772.4,2596.55,0
2025-12-04,SKU0040,4.0,10386.2,2596.55,0
2025-12-05,SKU0040,12.0,31158.6,2596.55,0
2025-12-06,SKU0040,9.0,23368.95,2596.55,0
2025-12-07,SKU0040,8.0,20772.4,2596.55,0
2025-12-08,SKU0040,2.0,5193.1,2596.55,0
2025-12-09,SKU0040,8.0,20772.4,2596.55,0
2025-12-10,SKU0040,19.0,49334.45,2596.55,0
2025-12-11,SKU0040,9.0,23368.95,2596.55,0
2025-12-12,SKU0040,6.0,15579.3,2596.55,0
2025-12-13,SKU0040,6.0,15579.3,2596.55,0
2025-12-14,SKU0040,13.0,33755.15,2596.55,0
2025-12-15,SKU0040,10.0,25965.5,2596.55,0
2025-12-16,SKU0040,5.0,12982.75,2596.55,0
2025-12-17,SKU0040,11.0,28562.05,2596.55,0
2025-12-18,SKU0040,10.0,25965.5,2596.55,0
2025-12-19,SKU0040,5.0,12982.75,2596.55,0
2025-12-20,SKU0040,13.0,33755.15,2596.55,0
2025-12-21,SKU0040,8.0,20772.4,2596.55,0
2025-12-22,SKU0040,6.0,15579.3,2596.55,0
2025-12-23,SKU0040,6.0,15579.3,2596.55,0
2025-12-24,SKU0040,8.0,20772.4,2596.55,0
2025-12-25,SKU0040,10.0,25965.5,2596.55,0
2025-12-26,SKU0040,8.0,20772.4,2596.55,0
2025-12-27,SKU0040,4.0,10386.2,2596.55,0
2025-12-28,SKU0040,7.0,18175.85,2596.55,0
2024-07-25,SKU0041,21.0,74676.84,3556.04,0
2024-07-26,SKU0041,18.0,64008.72,3556.04,0
2024-07-27,SKU0041,10.0,35560.4,3556.04,0
2024-07-28,SKU0041,20.0,71120.8,3556.04,0
2024-07-29,SKU0041,13.0,46228.52,3556.04,0
2024-07-30,SKU0041,17.0,60452.68,3556.04,0
2024-07-31,SKU0041,19.0,67564.76,3556.04,0
2024-08-01,SKU0041,,49784.56,3556.04,0
2024-08-02,SKU0041,16.0,56896.64,3556.04,0
2024-08-03,SKU0041,18.0,64008.72,3556.04,0
2024-08-04,SKU0041,23.0,81788.92,3556.04,0
2024-08-05,SKU0041,14.0,49784.56,3556.04,0
2024-08-06,SKU0041,11.0,39116.44,3556.04,0
2024-08-07,SKU0041,18.0,64008.72,3556.04,0
2024-08-08,SKU0041,16.0,56896.64,3556.04,0
2024-08-09,SKU0041,16.0,56896.64,3556.04,0
2024-08-10,SKU0041,21.0,74676.84,3556.04,0
2024-08-11,SKU0041,24.0,85344.96,3556.04,0
2024-08-12,SKU0041,21.0,74676.84,3556.04,0
2024-08-13,SKU0041,7.0,24892.28,3556.04,0
2024-08-14,SKU0041,14.0,49784.56,3556.04,0
2024-08-15,SKU0041,20.0,71120.8,3556.04,0
2024-08-16,SKU0041,19.0,67564.76,3556.04,0
2024-08-17,SKU0041,24.0,85344.96,3556.04,0
2024-08-18,SKU0041,17.0,60452.68,3556.04,0
2024-08-19,SKU0041,19.0,67564.76,3556.04,0
2024-08-20,SKU0041,13.0,46228.52,3556.04,0
2024-08-21,SKU0041,11.0,39116.44,3556.04,0
2024-08-22,SKU0041,14.0,49784.56,3556.04,0
2024-08-23,SKU0041,16.0,56896.64,3556.04,0
2024-08-24,SKU0041,17.0,60452.68,3556.04,0
2024-08-25,SKU0041,21.0,74676.84,3556.04,0
2024-08-26,SKU0041,13.0,46228.52,3556.04,0
2024-08-27,SKU0041,10.0,35560.4,3556.04,0
2024-08-28,SKU0041,10.0,35560.4,3556.04,0
2024-08-29,SKU0041,,53340.6,3556.04,0
2024-08-30,SKU0041,9.0,32004.36,3556.04,0
2024-08-31,SKU0041,19.0,67564.76,3556.04,0
2024-09-01,SKU0041,29.0,103125.16,3556.04,0
2024-09-02,SKU0041,12.0,42672.48,3556.04,0
2024-09-03,SKU0041,15.0,53340.6,3556.04,0
2024-09-04,SKU0041,22.0,78232.88,3556.04,0
2024-09-05,SKU0041,21.0,74676.84,3556.04,0
2024-09-06,SKU0041,18.0,64008.72,3556.04,0
2024-09-07,SKU0041,15.0,53340.6,3556.04,0
2024-09-08,SKU0041,16.0,56896.64,3556.04,0
2024-09-09,SKU0041,14.0,49784.56,3556.04,0
2024-09-10,SKU0041,15.0,53340.6,3556.04,0
2024-09-11,SKU0041,14.0,49784.56,3556.04,0
2024-09-12,SKU0041,16.0,56896.64,3556.04,0
2024-09-13,SKU0041,14.0,49784.56,3556.04,0
2024-09-14,SKU0041,14.0,49784.56,3556.04,0
2024-09-15,SKU0041,17.0,60452.68,3556.04,0
2024-09-16,SKU0041,13.0,46228.52,3556.04,0
2024-09-17,SKU0041,19.0,67564.76,3556.04,0
2024-09-18,SKU0041,15.0,53340.6,3556.04,0
2024-09-19,SKU0041,11.0,39116.44,3556.04,0
2024-09-20,SKU0041,16.0,56896.64,3556.04,0
2024-09-21,SKU0041,13.0,46228.52,3556.04,0
2024-09-22,SKU0041,21.0,74676.84,3556.04,0
2024-09-23,SKU0041,10.0,35560.4,3556.04,0
2024-09-24,SKU0041,12.0,42672.48,3556.04,0
2024-09-25,SKU0041,20.0,71120.8,3556.04,0
2024-09-26,SKU0041,12.0,42672.48,3556.04,0
2024-09-27,SKU0041,14.0,49784.56,3556.04,0
2024-09-28,SKU0041,4.0,14224.16,3556.04,0
2024-09-29,SKU0041,4.0,14224.16,3556.04,0
2024-09-30,SKU0041,9.0,32004.36,3556.04,0
2024-10-01,SKU0041,10.0,35560.4,3556.04,0
2024-10-02,SKU0041,31.0,110237.24,3556.04,0
2024-10-03,SKU0041,7.0,24892.28,3556.04,0
2024-10-04,SKU0041,17.0,60452.68,3556.04,0
2024-10-05,SKU0041,15.0,53340.6,3556.04,0
2024-10-06,SKU0041,14.0,49784.56,3556.04,0
2024-10-07,SKU0041,8.0,28448.32,3556.04,0
2024-10-08,SKU0041,18.0,64008.72,3556.04,0
2024-10-09,SKU0041,13.0,46228.52,3556.04,0
2024-10-10,SKU0041,12.0,42672.48,3556.04,0
2024-10-11,SKU0041,13.0,46228.52,3556.04,0
2024-10-12,SKU0041,20.0,71120.8,3556.04,0
2024-10-13,SKU0041,17.0,60452.68,3556.04,0
2024-10-14,SKU0041,21.0,74676.84,3556.04,0
2024-10-15,SKU0041,14.0,49784.56,3556.04,0
2024-10-16,SKU0041,10.0,35560.4,3556.04,0
2024-10-17,SKU0041,15.0,53340.6,3556.04,0
2024-10-18,SKU0041,14.0,49784.56,3556.04,0
2024-10-19,SKU0041,22.0,78232.88,3556.04,0
2024-10-20,SKU0041,48.0,128208.58,2671.01,1
2024-10-21,SKU0041,27.0,77788.85,2881.07,1
2024-10-22,SKU0041,29.0,91365.45,3150.53,1
2024-10-23,SKU0041,37.0,113526.21,3068.28,1
2024-10-24,SKU0041,44.0,117478.11,2669.96,1
2024-10-25,SKU0041,27.0,73337.39,2716.2,1
2024-10-26,SKU0041,40.0,117097.73,2927.44,1
2024-10-27,SKU0041,43.0,117635.25,2735.7,1
2024-10-28,SKU0041,26.0,76755.63,2952.14,1
2024-10-29,SKU0041,45.0,120465.6,2677.01,1
2024-10-30,SKU0041,12.0,42672.48,3556.04,0
2024-10-31,SKU0041,19.0,67564.76,3556.04,0
2024-11-01,SKU0041,5.0,17780.2,3556.04,0
2024-11-02,SKU0041,15.0,53340.6,3556.04,0
2024-11-03,SKU0041,21.0,74676.84,3556.04,0
2024-11-04,SKU0041,12.0,42672.48,3556.04,0
2024-11-05,SKU0041,5.0,17780.2,3556.04,0
2024-11-06,SKU0041,15.0,53340.6,3556.04,0
2024-11-07,SKU0041,15.0,53340.6,3556.04,0
2024-11-08,SKU0041,11.0,39116.44,3556.04,0
2024-11-09,SKU0041,21.0,74676.84,3556.04,0
2024-11-10,SKU0041,24.0,85344.96,3556.04,0
2024-11-11,SKU0041,15.0,53340.6,3556.04,0
2024-11-12,SKU0041,8.0,28448.32,3556.04,0
2024-11-13,SKU0041,11.0,39116.44,3556.04,0
2024-11-14,SKU0041,18.0,64008.72,3556.04,0
2024-11-15,SKU0041,29.0,103125.16,3556.04,0
2024-11-16,SKU0041,19.0,67564.76,3556.04,0
2024-11-17,SKU0041,19.0,67564.76,3556.04,0
2024-11-18,SKU0041,12.0,42672.48,3556.04,0
2024-11-19,SKU0041,16.0,56896.64,3556.04,0
2024-11-20,SKU0041,12.0,42672.48,3556.04,0
2024-11-21,SKU0041,24.0,85344.96,3556.04,0
2024-11-22,SKU0041,16.0,56896.64,3556.04,0
2024-11-23,SKU0041,19.0,67564.76,3556.04,0
2024-11-24,SKU0041,30.0,106681.2,3556.04,0
2024-11-25,SKU0041,33.0,88652.36,2686.44,1
2024-11-26,SKU0041,47.0,150236.62,3196.52,1
2024-11-27,SKU0041,16.0,49414.46,3088.4,1
2024-11-28,SKU0041,33.0,101655.76,3080.48,1
2024-11-29,SKU0041,36.0,99185.93,2755.16,1
2024-11-30,SKU0041,47.0,135313.8,2879.02,1
2024-12-01,SKU0041,18.0,64008.72,3556.04,0
2024-12-02,SKU0041,10.0,35560.4,3556.04,0
2024-12-03,SKU0041,26.0,92457.04,3556.04,0
2024-12-04,SKU0041,14.0,49784.56,3556.04,0
2024-12-05,SKU0041,22.0,78232.88,3556.04,0
2024-12-06,SKU0041,17.0,60452.68,3556.04,0
2024-12-07,SKU0041,25.0,88901.0,3556.04,0
2024-12-08,SKU0041,15.0,53340.6,3556.04,0
2024-12-09,SKU0041,18.0,64008.72,3556.04,0
2024-12-10,SKU0041,16.0,56896.64,3556.04,0
2024-12-11,SKU0041,15.0,53340.6,3556.04,0
2024-12-12,SKU0041,19.0,67564.76,3556.04,0
2024-12-13,SKU0041,31.0,110237.24,3556.04,0
2024-12-14,SKU0041,21.0,74676.84,3556.04,0
2024-12-15,SKU0041,13.0,46228.52,3556.04,0
2024-12-16,SKU0041,22.0,78232.88,3556.04,0
2024-12-17,SKU0041,25.0,88901.0,3556.04,0
2024-12-18,SKU0041,28.0,99569.12,3556.04,0
2024-12-19,SKU0041,15.0,53340.6,3556.04,0
2024-12-20,SKU0041,21.0,74676.84,3556.04,0
2024-12-21,SKU0041,17.0,60452.68,3556.04,0
2024-12-22,SKU0041,14.0,49784.56,3556.04,0
2024-12-23,SKU0041,20.0,71120.8,3556.04,0
2024-12-24,SKU0041,8.0,28448.32,3556.04,0
2024-12-25,SKU0041,35.0,124461.4,3556.04,0
2024-12-26,SKU0041,17.0,60452.68,3556.04,0
2024-12-27,SKU0041,30.0,106681.2,3556.04,0
2024-12-28,SKU0041,17.0,60452.68,3556.04,0
2024-12-29,SKU0041,24.0,85344.96,3556.04,0
2024-12-30,SKU0041,10.0,35560.4,3556.04,0
