date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-04-07,SKU0014,0.0,0.0,7,85.0
2025-04-14,SKU0014,0.0,116.0,7,85.0
2025-04-21,SKU0014,0.0,137.0,7,85.0
2025-04-28,SKU0014,130.0,130.0,7,85.0
2025-05-05,SKU0014,163.0,107.0,7,85.0
2025-05-12,SKU0014,76.0,113.0,7,85.0
2025-05-19,SKU0014,0.0,152.0,7,85.0
2025-05-26,SKU0014,0.0,113.0,7,85.0
2025-06-02,SKU0014,0.0,122.0,7,85.0
2025-06-09,SKU0014,0.0,0.0,7,85.0
2025-06-16,SKU0014,125.0,125.0,7,85.0
2025-06-23,SKU0014,38.0,0.0,7,85.0
2025-06-30,SKU0014,0.0,106.0,7,85.0
2025-07-07,SKU0014,0.0,0.0,7,85.0
2025-07-14,SKU0014,0.0,105.0,7,85.0
2025-07-21,SKU0014,137.0,137.0,7,85.0
2025-07-28,SKU0014,206.0,131.0,7,85.0
2025-08-04,SKU0014,147.0,0.0,7,85.0
2025-08-11,SKU0014,93.0,0.0,7,85.0
2025-08-18,SKU0014,147.0,107.0,7,85.0
2025-08-25,SKU0014,95.0,0.0,7,85.0
2025-09-01,SKU0014,150.0,104.0,7,85.0
2025-09-08,SKU0014,115.0,0.0,7,85.0
2025-09-15,SKU0014,83.0,149.0,7,85.0
2025-09-22,SKU0014,46.0,164.0,7,85.0
2025-09-29,SKU0014,5.0,0.0,7,85.0
2025-10-06,SKU0014,0.0,150.0,7,85.0
2025-10-13,SKU0014,0.0,124.0,7,85.0
2025-10-20,SKU0014,0.0,168.0,7,85.0
2025-10-27,SKU0014,0.0,0.0,7,85.0
2025-11-03,SKU0014,0.0,125.0,7,85.0
2025-11-10,SKU0014,0.0,0.0,7,85.0
2025-11-17,SKU0014,137.0,137.0,7,85.0
2025-11-24,SKU0014,99.0,0.0,7,85.0
2025-12-01,SKU0014,37.0,0.0,7,85.0
2025-12-08,SKU0014,144.0,144.0,7,85.0
2025-12-15,SKU0014,74.0,0.0,7,85.0
2025-12-22,SKU0014,8.0,0.0,7,85.0
2024-09-09,SKU0015,400.0,1735.0,21,894.0
2024-09-16,SKU0015,1954.0,1679.0,21,894.0
2024-09-23,SKU0015,1803.0,0.0,21,894.0
2024-09-30,SKU0015,1676.0,0.0,21,894.0
2024-10-07,SKU0015,1552.0,0.0,21,894.0
2024-10-14,SKU0015,1409.0,0.0,21,894.0
2024-10-21,SKU0015,1238.0,0.0,21,894.0
2024-10-28,SKU0015,1059.0,0.0,21,894.0
2024-11-04,SKU0015,846.0,1339.0,21,894.0
2024-11-11,SKU0015,654.0,1720.0,21,894.0
2024-11-18,SKU0015,403.0,1763.0,21,894.0
2024-11-25,SKU0015,226.0,0.0,21,894.0
2024-12-02,SKU0015,2.0,1121.0,21,894.0
2024-12-09,SKU0015,0.0,1455.0,21,894.0
2024-12-16,SKU0015,1722.0,1722.0,21,894.0
2024-12-23,SKU0015,1507.0,0.0,21,894.0
2024-12-30,SKU0015,1264.0,0.0,21,894.0
2025-01-06,SKU0015,1049.0,0.0,21,894.0
2025-01-13,SKU0015,777.0,0.0,21,894.0
2025-01-20,SKU0015,503.0,0.0,21,894.0
2025-01-27,SKU0015,159.0,1543.0,21,894.0
2025-02-03,SKU0015,1314.0,1314.0,21,894.0
2025-02-10,SKU0015,928.0,0.0,21,894.0
2025-02-17,SKU0015,608.0,0.0,21,894.0
2025-02-24,SKU0015,308.0,1364.0,21,894.0
2025-03-03,SKU0015,33.0,0.0,21,894.0
2025-03-10,SKU0015,0.0,1680.0,21,894.0
2025-03-17,SKU0015,0.0,0.0,21,894.0
2025-03-24,SKU0015,0.0,,21,894.0
2025-03-31,SKU0015,1376.0,1376.0,21,894.0
2025-04-07,SKU0015,1104.0,0.0,21,894.0
2025-04-14,SKU0015,1903.0,1078.0,21,894.0
2025-04-21,SKU0015,1561.0,,21,894.0
2025-04-28,SKU0015,1213.0,0.0,21,894.0
2025-05-05,SKU0015,861.0,0.0,21,894.0
2025-05-12,SKU0015,548.0,1624.0,21,894.0
2025-05-19,SKU0015,250.0,1676.0,21,894.0
2025-05-26,SKU0015,0.0,1653.0,21,894.0
2025-06-02,SKU0015,0.0,1117.0,21,894.0
2025-06-09,SKU0015,0.0,0.0,21,894.0
2025-06-16,SKU0015,0.0,1697.0,21,894.0
2025-06-23,SKU0015,0.0,0.0,21,894.0
2025-06-30,SKU0015,0.0,0.0,21,894.0
2025-07-07,SKU0015,1488.0,1488.0,21,894.0
2025-07-14,SKU0015,1266.0,0.0,21,894.0
2025-07-21,SKU0015,1030.0,0.0,21,894.0
2025-07-28,SKU0015,823.0,1536.0,21,894.0
2025-08-04,SKU0015,661.0,0.0,21,894.0
2025-08-11,SKU0015,514.0,0.0,21,894.0
2025-08-18,SKU0015,366.0,0.0,21,894.0
2025-08-25,SKU0015,209.0,0.0,21,894.0
2025-09-01,SKU0015,35.0,1759.0,21,894.0
2025-09-08,SKU0015,0.0,0.0,21,894.0
2025-09-15,SKU0015,0.0,0.0,21,894.0
2025-09-22,SKU0015,0.0,1596.0,21,894.0
2025-09-29,SKU0015,0.0,0.0,21,894.0
2025-10-06,SKU0015,0.0,0.0,21,894.0
2025-10-13,SKU0015,0.0,1123.0,21,894.0
2025-10-20,SKU0015,0.0,0.0,21,894.0
2025-10-27,SKU0015,0.0,1106.0,21,894.0
2025-11-03,SKU0015,0.0,1115.0,21,894.0
2025-11-10,SKU0015,0.0,1543.0,21,894.0
2025-11-17,SKU0015,1173.0,1173.0,21,894.0
2025-11-24,SKU0015,992.0,0.0,21,894.0
2025-12-01,SKU0015,760.0,,21,894.0
2025-12-08,SKU0015,550.0,1104.0,21,894.0
2025-12-15,SKU0015,359.0,1587.0,21,894.0
2025-12-22,SKU0015,101.0,0.0,21,894.0
2024-11-11,SKU0016,181.0,0.0,10,143.0
2024-11-18,SKU0016,138.0,284.0,10,143.0
2024-11-25,SKU0016,94.0,286.0,10,143.0
2024-12-02,SKU0016,19.0,273.0,10,143.0
2024-12-09,SKU0016,0.0,,10,143.0
2024-12-16,SKU0016,0.0,0.0,10,143.0
2024-12-23,SKU0016,0.0,175.0,10,143.0
2024-12-30,SKU0016,0.0,236.0,10,143.0
2025-01-06,SKU0016,0.0,0.0,10,143.0
2025-01-13,SKU0016,0.0,0.0,10,143.0
2025-01-20,SKU0016,0.0,272.0,10,143.0
2025-01-27,SKU0016,0.0,,10,143.0
2025-02-03,SKU0016,0.0,0.0,10,143.0
2025-02-10,SKU0016,0.0,0.0,10,143.0
2025-02-17,SKU0016,0.0,0.0,10,143.0
2025-02-24,SKU0016,0.0,0.0,10,143.0
2025-03-03,SKU0016,270.0,270.0,10,143.0
2025-03-10,SKU0016,179.0,0.0,10,143.0
2025-03-17,SKU0016,94.0,0.0,10,143.0
2025-03-24,SKU0016,283.0,271.0,10,143.0
2025-03-31,SKU0016,205.0,0.0,10,143.0
2025-04-07,SKU0016,114.0,0.0,10,143.0
2025-04-14,SKU0016,28.0,228.0,10,143.0
2025-04-21,SKU0016,0.0,0.0,10,143.0
2025-04-28,SKU0016,239.0,239.0,10,143.0
2025-05-05,SKU0016,152.0,0.0,10,143.0
2025-05-12,SKU0016,70.0,0.0,10,143.0
2025-05-19,SKU0016,0.0,0.0,10,143.0
2025-05-26,SKU0016,229.0,229.0,10,143.0
2025-06-02,SKU0016,128.0,0.0,10,143.0
2025-06-09,SKU0016,0.0,172.0,10,143.0
2025-06-16,SKU0016,0.0,0.0,10,143.0
2025-06-23,SKU0016,0.0,0.0,10,143.0
2025-06-30,SKU0016,0.0,200.0,10,143.0
2025-07-07,SKU0016,179.0,179.0,10,143.0
2025-07-14,SKU0016,105.0,0.0,10,143.0
2025-07-21,SKU0016,20.0,199.0,10,143.0
2025-07-28,SKU0016,0.0,0.0,10,143.0
2025-08-04,SKU0016,205.0,205.0,10,143.0
2025-08-11,SKU0016,136.0,213.0,10,143.0
2025-08-18,SKU0016,77.0,236.0,10,143.0
2025-08-25,SKU0016,222.0,199.0,10,143.0
2025-09-01,SKU0016,160.0,0.0,10,143.0
2025-09-08,SKU0016,101.0,0.0,10,143.0
2025-09-15,SKU0016,46.0,0.0,10,143.0
2025-09-22,SKU0016,0.0,233.0,10,143.0
2025-09-29,SKU0016,0.0,0.0,10,143.0
2025-10-06,SKU0016,0.0,0.0,10,143.0
2025-10-13,SKU0016,0.0,0.0,10,143.0
2025-10-20,SKU0016,186.0,186.0,10,143.0
2025-10-27,SKU0016,367.0,244.0,10,143.0
2025-11-03,SKU0016,294.0,0.0,10,143.0
2025-11-10,SKU0016,211.0,0.0,10,143.0
2025-11-17,SKU0016,130.0,0.0,10,143.0
2025-11-24,SKU0016,58.0,0.0,10,143.0
2025-12-01,SKU0016,0.0,279.0,10,143.0
2025-12-08,SKU0016,0.0,278.0,10,143.0
2025-12-15,SKU0016,0.0,257.0,10,143.0
2025-12-22,SKU0016,0.0,213.0,10,143.0
2024-12-16,SKU0017,764.0,574.0,14,292.0
2024-12-23,SKU0017,661.0,0.0,14,292.0
2024-12-30,SKU0017,556.0,0.0,14,292.0
2025-01-06,SKU0017,435.0,0.0,14,292.0
2025-01-13,SKU0017,307.0,0.0,14,292.0
2025-01-20,SKU0017,172.0,392.0,14,292.0
2025-01-27,SKU0017,44.0,0.0,14,292.0
2025-02-03,SKU0017,0.0,476.0,14,292.0
2025-02-10,SKU0017,0.0,0.0,14,292.0
2025-02-17,SKU0017,0.0,0.0,14,292.0
2025-02-24,SKU0017,0.0,0.0,14,292.0
2025-03-03,SKU0017,0.0,430.0,14,292.0
2025-03-10,SKU0017,0.0,483.0,14,292.0
2025-03-17,SKU0017,0.0,0.0,14,292.0
2025-03-24,SKU0017,0.0,583.0,14,292.0
2025-03-31,SKU0017,0.0,421.0,14,292.0
2025-04-07,SKU0017,0.0,413.0,14,292.0
2025-04-14,SKU0017,0.0,557.0,14,292.0
2025-04-21,SKU0017,0.0,357.0,14,292.0
2025-04-28,SKU0017,0.0,420.0,14,292.0
2025-05-05,SKU0017,0.0,0.0,14,292.0
2025-05-12,SKU0017,0.0,572.0,14,292.0
2025-05-19,SKU0017,0.0,460.0,14,292.0
2025-05-26,SKU0017,0.0,404.0,14,292.0
2025-06-02,SKU0017,0.0,384.0,14,292.0
2025-06-09,SKU0017,525.0,525.0,14,292.0
2025-06-16,SKU0017,359.0,0.0,14,292.0
2025-06-23,SKU0017,227.0,514.0,14,292.0
2025-06-30,SKU0017,99.0,505.0,14,292.0
2025-07-07,SKU0017,0.0,528.0,14,292.0
2025-07-14,SKU0017,0.0,445.0,14,292.0
2025-07-21,SKU0017,0.0,532.0,14,292.0
2025-07-28,SKU0017,0.0,,14,292.0
2025-08-04,SKU0017,0.0,0.0,14,292.0
2025-08-11,SKU0017,365.0,365.0,14,292.0
2025-08-18,SKU0017,275.0,498.0,14,292.0
2025-08-25,SKU0017,181.0,470.0,14,292.0
2025-09-01,SKU0017,84.0,492.0,14,292.0
2025-09-08,SKU0017,2.0,467.0,14,292.0
2025-09-15,SKU0017,542.0,542.0,14,292.0
2025-09-22,SKU0017,474.0,0.0,14,292.0
2025-09-29,SKU0017,408.0,0.0,14,292.0
2025-10-06,SKU0017,338.0,,14,292.0
2025-10-13,SKU0017,273.0,,14,292.0
2025-10-20,SKU0017,202.0,0.0,14,292.0
2025-10-27,SKU0017,129.0,351.0,14,292.0
2025-11-03,SKU0017,42.0,352.0,14,292.0
2025-11-10,SKU0017,444.0,444.0,14,292.0
2025-11-17,SKU0017,367.0,0.0,14,292.0
2025-11-24,SKU0017,304.0,0.0,14,292.0
2025-12-01,SKU0017,589.0,355.0,14,292.0
2025-12-08,SKU0017,511.0,,14,292.0
2025-12-15,SKU0017,432.0,0.0,14,292.0
2025-12-22,SKU0017,335.0,0.0,14,292.0
2024-05-20,SKU0018,1828.0,1478.0,21,1137.0
2024-05-27,SKU0018,1464.0,0.0,21,1137.0
2024-06-03,SKU0018,1006.0,2014.0,21,1137.0
2024-06-10,SKU0018,512.0,1448.0,21,1137.0
2024-06-17,SKU0018,43.0,0.0,21,1137.0
2024-06-24,SKU0018,0.0,1839.0,21,1137.0
2024-07-01,SKU0018,0.0,2207.0,21,1137.0
2024-07-08,SKU0018,1616.0,1616.0,21,1137.0
2024-07-15,SKU0018,1362.0,0.0,21,1137.0
2024-07-22,SKU0018,1125.0,1775.0,21,1137.0
2024-07-29,SKU0018,859.0,2092.0,21,1137.0
2024-08-05,SKU0018,646.0,0.0,21,1137.0
2024-08-12,SKU0018,420.0,2014.0,21,1137.0
2024-08-19,SKU0018,218.0,2086.0,21,1137.0
2024-08-26,SKU0018,2067.0,2044.0,21,1137.0
2024-09-02,SKU0018,1817.0,0.0,21,1137.0
2024-09-09,SKU0018,1636.0,0.0,21,1137.0
2024-09-16,SKU0018,1429.0,0.0,21,1137.0
2024-09-23,SKU0018,1240.0,0.0,21,1137.0
2024-09-30,SKU0018,1026.0,0.0,21,1137.0
2024-10-07,SKU0018,822.0,0.0,21,1137.0
2024-10-14,SKU0018,620.0,0.0,21,1137.0
2024-10-21,SKU0018,2513.0,2092.0,21,1137.0
2024-10-28,SKU0018,2288.0,,21,1137.0
2024-11-04,SKU0018,1994.0,0.0,21,1137.0
2024-11-11,SKU0018,1733.0,0.0,21,1137.0
2024-11-18,SKU0018,1431.0,0.0,21,1137.0
2024-11-25,SKU0018,1185.0,0.0,21,1137.0
2024-12-02,SKU0018,900.0,0.0,21,1137.0
2024-12-09,SKU0018,623.0,0.0,21,1137.0
2024-12-16,SKU0018,326.0,2107.0,21,1137.0
2024-12-23,SKU0018,0.0,0.0,21,1137.0
2024-12-30,SKU0018,0.0,0.0,21,1137.0
2025-01-06,SKU0018,0.0,1490.0,21,1137.0
2025-01-13,SKU0018,0.0,0.0,21,1137.0
2025-01-20,SKU0018,0.0,1456.0,21,1137.0
2025-01-27,SKU0018,0.0,1930.0,21,1137.0
2025-02-03,SKU0018,0.0,0.0,21,1137.0
2025-02-10,SKU0018,0.0,1706.0,21,1137.0
2025-02-17,SKU0018,0.0,2239.0,21,1137.0
2025-02-24,SKU0018,0.0,0.0,21,1137.0
2025-03-03,SKU0018,0.0,1829.0,21,1137.0
2025-03-10,SKU0018,0.0,1595.0,21,1137.0
2025-03-17,SKU0018,0.0,0.0,21,1137.0
2025-03-24,SKU0018,0.0,0.0,21,1137.0
2025-03-31,SKU0018,1938.0,1938.0,21,1137.0
2025-04-07,SKU0018,1520.0,0.0,21,1137.0
2025-04-14,SKU0018,1182.0,0.0,21,1137.0
2025-04-21,SKU0018,813.0,0.0,21,1137.0
2025-04-28,SKU0018,394.0,2197.0,21,1137.0
2025-05-05,SKU0018,27.0,0.0,21,1137.0
2025-05-12,SKU0018,1711.0,1711.0,21,1137.0
2025-05-19,SKU0018,1380.0,0.0,21,1137.0
2025-05-26,SKU0018,996.0,0.0,21,1137.0
2025-06-02,SKU0018,2408.0,1765.0,21,1137.0
2025-06-09,SKU0018,2012.0,0.0,21,1137.0
2025-06-16,SKU0018,1600.0,0.0,21,1137.0
2025-06-23,SKU0018,1192.0,0.0,21,1137.0
2025-06-30,SKU0018,766.0,2065.0,21,1137.0
2025-07-07,SKU0018,431.0,0.0,21,1137.0
2025-07-14,SKU0018,110.0,1894.0,21,1137.0
2025-07-21,SKU0018,0.0,0.0,21,1137.0
2025-07-28,SKU0018,0.0,1428.0,21,1137.0
2025-08-04,SKU0018,0.0,2053.0,21,1137.0
2025-08-11,SKU0018,0.0,1798.0,21,1137.0
2025-08-18,SKU0018,0.0,0.0,21,1137.0
2025-08-25,SKU0018,0.0,0.0,21,1137.0
2025-09-01,SKU0018,0.0,1841.0,21,1137.0
2025-09-08,SKU0018,0.0,0.0,21,1137.0
2025-09-15,SKU0018,2250.0,2250.0,21,1137.0
2025-09-22,SKU0018,2047.0,0.0,21,1137.0
2025-09-29,SKU0018,1847.0,0.0,21,1137.0
2025-10-06,SKU0018,1685.0,0.0,21,1137.0
2025-10-13,SKU0018,1510.0,0.0,21,1137.0
2025-10-20,SKU0018,1351.0,0.0,21,1137.0
2025-10-27,SKU0018,1097.0,1883.0,21,1137.0
2025-11-03,SKU0018,851.0,0.0,21,1137.0
2025-11-10,SKU0018,621.0,1501.0,21,1137.0
2025-11-17,SKU0018,347.0,1403.0,21,1137.0
2025-11-24,SKU0018,126.0,1537.0,21,1137.0
2025-12-01,SKU0018,0.0,0.0,21,1137.0
2025-12-08,SKU0018,0.0,1426.0,21,1137.0
2025-12-15,SKU0018,0.0,0.0,21,1137.0
2025-12-22,SKU0018,0.0,0.0,21,1137.0
2024-10-21,SKU0019,232.0,0.0,7,171.0
2024-10-28,SKU0019,71.0,0.0,7,171.0
2024-11-04,SKU0019,270.0,270.0,7,171.0
2024-11-11,SKU0019,358.0,209.0,7,171.0
2024-11-18,SKU0019,228.0,0.0,7,171.0
2024-11-25,SKU0019,443.0,321.0,7,171.0
2024-12-02,SKU0019,318.0,0.0,7,171.0
2024-12-09,SKU0019,161.0,0.0,7,171.0
2024-12-16,SKU0019,23.0,329.0,7,171.0
2024-12-23,SKU0019,0.0,0.0,7,171.0
2024-12-30,SKU0019,241.0,241.0,7,171.0
2025-01-06,SKU0019,111.0,336.0,7,171.0
2025-01-13,SKU0019,222.0,222.0,7,171.0
2025-01-20,SKU0019,22.0,292.0,7,171.0
2025-01-27,SKU0019,0.0,0.0,7,171.0
2025-02-03,SKU0019,0.0,0.0,7,171.0
2025-02-10,SKU0019,0.0,263.0,7,171.0
2025-02-17,SKU0019,0.0,0.0,7,171.0
2025-02-24,SKU0019,0.0,342.0,7,171.0
2025-03-03,SKU0019,339.0,339.0,7,171.0
2025-03-10,SKU0019,178.0,0.0,7,171.0
2025-03-17,SKU0019,334.0,319.0,7,171.0
2025-03-24,SKU0019,170.0,282.0,7,171.0
2025-03-31,SKU0019,0.0,0.0,7,171.0
2025-04-07,SKU0019,0.0,252.0,7,171.0
2025-04-14,SKU0019,0.0,0.0,7,171.0
2025-04-21,SKU0019,0.0,279.0,7,171.0
2025-04-28,SKU0019,0.0,276.0,7,171.0
2025-05-05,SKU0019,0.0,0.0,7,171.0
2025-05-12,SKU0019,0.0,267.0,7,171.0
2025-05-19,SKU0019,0.0,338.0,7,171.0
2025-05-26,SKU0019,0.0,0.0,7,171.0
2025-06-02,SKU0019,0.0,288.0,7,171.0
2025-06-09,SKU0019,0.0,334.0,7,171.0
2025-06-16,SKU0019,237.0,237.0,7,171.0
2025-06-23,SKU0019,58.0,0.0,7,171.0
2025-06-30,SKU0019,0.0,208.0,7,171.0
2025-07-07,SKU0019,0.0,315.0,7,171.0
2025-07-14,SKU0019,0.0,265.0,7,171.0
2025-07-21,SKU0019,0.0,266.0,7,171.0
2025-07-28,SKU0019,0.0,302.0,7,171.0
2025-08-04,SKU0019,0.0,333.0,7,171.0
2025-08-11,SKU0019,0.0,0.0,7,171.0
2025-08-18,SKU0019,0.0,0.0,7,171.0
2025-08-25,SKU0019,0.0,0.0,7,171.0
2025-09-01,SKU0019,0.0,0.0,7,171.0
2025-09-08,SKU0019,0.0,247.0,7,171.0
2025-09-15,SKU0019,0.0,214.0,7,171.0
2025-09-22,SKU0019,0.0,327.0,7,171.0
2025-09-29,SKU0019,0.0,237.0,7,171.0
2025-10-06,SKU0019,242.0,242.0,7,171.0
2025-10-13,SKU0019,171.0,0.0,7,171.0
2025-10-20,SKU0019,95.0,0.0,7,171.0
2025-10-27,SKU0019,22.0,0.0,7,171.0
2025-11-03,SKU0019,0.0,269.0,7,171.0
2025-11-10,SKU0019,0.0,222.0,7,171.0
2025-11-17,SKU0019,0.0,0.0,7,171.0
2025-11-24,SKU0019,0.0,0.0,7,171.0
2025-12-01,SKU0019,0.0,303.0,7,171.0
2025-12-08,SKU0019,0.0,0.0,7,171.0
2025-12-15,SKU0019,0.0,0.0,7,171.0
2025-12-22,SKU0019,295.0,295.0,7,171.0
2024-11-11,SKU0020,118.0,0.0,10,137.0
2024-11-18,SKU0020,41.0,0.0,10,137.0
2024-11-25,SKU0020,0.0,269.0,10,137.0
2024-12-02,SKU0020,235.0,235.0,10,137.0
2024-12-09,SKU0020,167.0,0.0,10,137.0
2024-12-16,SKU0020,91.0,188.0,10,137.0
2024-12-23,SKU0020,21.0,0.0,10,137.0
2024-12-30,SKU0020,0.0,0.0,10,137.0
2025-01-06,SKU0020,0.0,248.0,10,137.0
2025-01-13,SKU0020,0.0,201.0,10,137.0
2025-01-20,SKU0020,0.0,179.0,10,137.0
2025-01-27,SKU0020,0.0,239.0,10,137.0
2025-02-03,SKU0020,0.0,0.0,10,137.0
2025-02-10,SKU0020,0.0,224.0,10,137.0
2025-02-17,SKU0020,0.0,0.0,10,137.0
2025-02-24,SKU0020,0.0,230.0,10,137.0
2025-03-03,SKU0020,0.0,170.0,10,137.0
2025-03-10,SKU0020,0.0,0.0,10,137.0
2025-03-17,SKU0020,0.0,0.0,10,137.0
2025-03-24,SKU0020,0.0,0.0,10,137.0
2025-03-31,SKU0020,0.0,265.0,10,137.0
2025-04-07,SKU0020,0.0,0.0,10,137.0
2025-04-14,SKU0020,0.0,0.0,10,137.0
2025-04-21,SKU0020,0.0,220.0,10,137.0
2025-04-28,SKU0020,0.0,0.0,10,137.0
2025-05-05,SKU0020,0.0,265.0,10,137.0
2025-05-12,SKU0020,247.0,247.0,10,137.0
2025-05-19,SKU0020,150.0,0.0,10,137.0
2025-05-26,SKU0020,62.0,174.0,10,137.0
2025-06-02,SKU0020,0.0,241.0,10,137.0
2025-06-09,SKU0020,0.0,262.0,10,137.0
2025-06-16,SKU0020,0.0,0.0,10,137.0
2025-06-23,SKU0020,0.0,0.0,10,137.0
2025-06-30,SKU0020,0.0,218.0,10,137.0
2025-07-07,SKU0020,0.0,0.0,10,137.0
2025-07-14,SKU0020,0.0,0.0,10,137.0
2025-07-21,SKU0020,0.0,273.0,10,137.0
2025-07-28,SKU0020,0.0,222.0,10,137.0
2025-08-04,SKU0020,0.0,222.0,10,137.0
2025-08-11,SKU0020,0.0,198.0,10,137.0
2025-08-18,SKU0020,0.0,0.0,10,137.0
2025-08-25,SKU0020,0.0,0.0,10,137.0
2025-09-01,SKU0020,0.0,194.0,10,137.0
2025-09-08,SKU0020,0.0,211.0,10,137.0
2025-09-15,SKU0020,0.0,202.0,10,137.0
2025-09-22,SKU0020,0.0,0.0,10,137.0
2025-09-29,SKU0020,0.0,0.0,10,137.0
2025-10-06,SKU0020,217.0,217.0,10,137.0
2025-10-13,SKU0020,179.0,0.0,10,137.0
2025-10-20,SKU0020,302.0,174.0,10,137.0
2025-10-27,SKU0020,246.0,0.0,10,137.0
2025-11-03,SKU0020,178.0,0.0,10,137.0
2025-11-10,SKU0020,104.0,0.0,10,137.0
2025-11-17,SKU0020,211.0,177.0,10,137.0
2025-11-24,SKU0020,156.0,0.0,10,137.0
2025-12-01,SKU0020,278.0,189.0,10,137.0
2025-12-08,SKU0020,202.0,0.0,10,137.0
2025-12-15,SKU0020,311.0,183.0,10,137.0
2025-12-22,SKU0020,248.0,0.0,10,137.0
2024-09-09,SKU0021,1011.0,0.0,10,690.0
2024-09-16,SKU0021,747.0,0.0,10,690.0
2024-09-23,SKU0021,487.0,1167.0,10,690.0
2024-09-30,SKU0021,263.0,0.0,10,690.0
2024-10-07,SKU0021,0.0,0.0,10,690.0
2024-10-14,SKU0021,0.0,904.0,10,690.0
2024-10-21,SKU0021,0.0,1137.0,10,690.0
2024-10-28,SKU0021,0.0,0.0,10,690.0
2024-11-04,SKU0021,0.0,1078.0,10,690.0
2024-11-11,SKU0021,0.0,1373.0,10,690.0
2024-11-18,SKU0021,0.0,1038.0,10,690.0
2024-11-25,SKU0021,1225.0,1225.0,10,690.0
2024-12-02,SKU0021,880.0,0.0,10,690.0
2024-12-09,SKU0021,527.0,0.0,10,690.0
2024-12-16,SKU0021,228.0,1218.0,10,690.0
2024-12-23,SKU0021,0.0,0.0,10,690.0
2024-12-30,SKU0021,0.0,982.0,10,690.0
2025-01-06,SKU0021,0.0,1202.0,10,690.0
2025-01-13,SKU0021,0.0,1097.0,10,690.0
2025-01-20,SKU0021,0.0,0.0,10,690.0
2025-01-27,SKU0021,0.0,1145.0,10,690.0
2025-02-03,SKU0021,0.0,0.0,10,690.0
2025-02-10,SKU0021,0.0,0.0,10,690.0
2025-02-17,SKU0021,0.0,0.0,10,690.0
2025-02-24,SKU0021,0.0,0.0,10,690.0
2025-03-03,SKU0021,0.0,0.0,10,690.0
2025-03-10,SKU0021,0.0,0.0,10,690.0
2025-03-17,SKU0021,0.0,1375.0,10,690.0
2025-03-24,SKU0021,0.0,0.0,10,690.0
2025-03-31,SKU0021,0.0,0.0,10,690.0
2025-04-07,SKU0021,0.0,0.0,10,690.0
2025-04-14,SKU0021,0.0,0.0,10,690.0
2025-04-21,SKU0021,0.0,0.0,10,690.0
2025-04-28,SKU0021,0.0,0.0,10,690.0
2025-05-05,SKU0021,0.0,1059.0,10,690.0
2025-05-12,SKU0021,0.0,1090.0,10,690.0
2025-05-19,SKU0021,0.0,1084.0,10,690.0
2025-05-26,SKU0021,0.0,0.0,10,690.0
2025-06-02,SKU0021,0.0,1014.0,10,690.0
2025-06-09,SKU0021,0.0,0.0,10,690.0
2025-06-16,SKU0021,1181.0,1181.0,10,690.0
2025-06-23,SKU0021,640.0,0.0,10,690.0
2025-06-30,SKU0021,226.0,0.0,10,690.0
2025-07-07,SKU0021,0.0,0.0,10,690.0
2025-07-14,SKU0021,0.0,0.0,10,690.0
2025-07-21,SKU0021,0.0,1088.0,10,690.0
2025-07-28,SKU0021,0.0,1279.0,10,690.0
2025-08-04,SKU0021,1082.0,1082.0,10,690.0
2025-08-11,SKU0021,778.0,0.0,10,690.0
2025-08-18,SKU0021,448.0,0.0,10,690.0
2025-08-25,SKU0021,190.0,0.0,10,690.0
2025-09-01,SKU0021,1132.0,1132.0,10,690.0
2025-09-08,SKU0021,871.0,0.0,10,690.0
2025-09-15,SKU0021,1535.0,939.0,10,690.0
2025-09-22,SKU0021,1321.0,0.0,10,690.0
2025-09-29,SKU0021,1089.0,0.0,10,690.0
2025-10-06,SKU0021,842.0,0.0,10,690.0
2025-10-13,SKU0021,589.0,0.0,10,690.0
2025-10-20,SKU0021,366.0,911.0,10,690.0
2025-10-27,SKU0021,68.0,1196.0,10,690.0
2025-11-03,SKU0021,1152.0,1152.0,10,690.0
2025-11-10,SKU0021,812.0,0.0,10,690.0
2025-11-17,SKU0021,518.0,1329.0,10,690.0
2025-11-24,SKU0021,228.0,1057.0,10,690.0
2025-12-01,SKU0021,0.0,1034.0,10,690.0
2025-12-08,SKU0021,0.0,0.0,10,690.0
2025-12-15,SKU0021,0.0,0.0,10,690.0
2025-12-22,SKU0021,983.0,983.0,10,690.0
2025-04-07,SKU0022,54.0,528.0,7,372.0
2025-04-14,SKU0022,0.0,472.0,7,372.0
2025-04-21,SKU0022,0.0,723.0,7,372.0
2025-04-28,SKU0022,0.0,588.0,7,372.0
2025-05-05,SKU0022,0.0,531.0,7,372.0
2025-05-12,SKU0022,0.0,0.0,7,372.0
2025-05-19,SKU0022,531.0,531.0,7,372.0
2025-05-26,SKU0022,706.0,550.0,7,372.0
2025-06-02,SKU0022,421.0,0.0,7,372.0
2025-06-09,SKU0022,78.0,695.0,7,372.0
2025-06-16,SKU0022,0.0,667.0,7,372.0
2025-06-23,SKU0022,0.0,628.0,7,372.0
2025-06-30,SKU0022,452.0,452.0,7,372.0
2025-07-07,SKU0022,107.0,633.0,7,372.0
2025-07-14,SKU0022,0.0,0.0,7,372.0
2025-07-21,SKU0022,0.0,711.0,7,372.0
2025-07-28,SKU0022,0.0,455.0,7,372.0
