sku_id,week_start,category,subcategory,units_sold,revenue,avg_price,promo_days,holiday_days,on_hand_units,on_order_units,lead_time_days,reorder_point,unit_cost,list_price
SKU0025,2024-07-29,Decor,Wall Art,118,1059880.7200000002,8982.04,0,0,539.0,539.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-08-05,Decor,Wall Art,94,844311.7600000001,8982.04,0,0,423.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-08-12,Decor,Wall Art,115,1032934.6,8982.04,0,1,301.0,568.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-08-19,Decor,Wall Art,65,583832.6000000001,8982.04,0,0,211.0,614.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-08-26,Decor,Wall Art,91,817365.6400000001,8982.04,0,0,126.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-09-02,Decor,Wall Art,86,772455.4400000001,8982.04,0,0,24.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-09-09,Decor,Wall Art,70,628742.8,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-09-16,Decor,Wall Art,103,925150.12,8982.04,0,0,0.0,487.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-09-23,Decor,Wall Art,111,997006.4400000002,8982.04,0,0,0.0,417.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-09-30,Decor,Wall Art,98,880239.92,8982.04,0,1,0.0,637.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-10-07,Decor,Wall Art,77,691617.0800000001,8982.04,0,0,0.0,531.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-10-14,Decor,Wall Art,100,861128.3200000001,8687.788571428571,1,0,0.0,628.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-10-21,Decor,Wall Art,160,1190564.49,7454.53,7,0,590.0,590.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-10-28,Decor,Wall Art,107,914983.6,8592.028571428573,2,0,495.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-11-04,Decor,Wall Art,89,799401.56,8982.04,0,0,390.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-11-11,Decor,Wall Art,104,934132.16,8982.04,0,1,288.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-11-18,Decor,Wall Art,99,889221.9600000001,8982.04,0,0,166.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-11-25,Decor,Wall Art,181,1338795.11,7525.110000000001,6,0,68.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-12-02,Decor,Wall Art,118,1059880.7200000002,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-12-09,Decor,Wall Art,96,862275.8400000001,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-12-16,Decor,Wall Art,92,826347.68,8982.04,0,0,496.0,496.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-12-23,Decor,Wall Art,115,1032934.6,8982.04,0,1,387.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2024-12-30,Decor,Wall Art,138,1239521.52,8982.04,0,1,297.0,512.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-01-06,Decor,Wall Art,122,1095808.88,8982.04,0,0,186.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-01-13,Decor,Wall Art,201,1503668.84,7688.702857142857,5,0,487.0,405.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-01-20,Decor,Wall Art,192,1586402.28,8440.668571428572,3,1,331.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-01-27,Decor,Wall Art,143,1284431.7200000002,8982.04,0,0,801.0,646.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-02-03,Decor,Wall Art,121,1086826.84,8982.04,0,0,649.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-02-10,Decor,Wall Art,166,1491018.64,8982.04,0,0,482.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-02-17,Decor,Wall Art,170,1526946.8,8982.04,0,0,322.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-02-24,Decor,Wall Art,118,1059880.7200000002,8982.04,0,0,747.0,561.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-03-03,Decor,Wall Art,142,1275449.6800000002,8982.04,0,0,600.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-03-10,Decor,Wall Art,135,1212575.4,8982.04,0,0,468.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-03-17,Decor,Wall Art,155,1392216.2000000002,8982.04,0,0,339.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-03-24,Decor,Wall Art,128,1149701.12,8982.04,0,0,196.0,456.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-03-31,Decor,Wall Art,144,1293413.7600000002,8982.04,0,0,42.0,459.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-04-07,Decor,Wall Art,130,1167665.2000000002,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-04-14,Decor,Wall Art,147,1320359.88,8982.04,0,0,643.0,643.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-04-21,Decor,Wall Art,160,1437126.4,8982.04,0,0,514.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-04-28,Decor,Wall Art,189,1697605.56,8982.04,0,0,352.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-05-05,Decor,Wall Art,161,1446108.4400000002,8982.04,0,0,182.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-05-12,Decor,Wall Art,131,1176647.2400000002,8982.04,0,0,421.0,406.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-05-19,Decor,Wall Art,113,1014970.52,8982.04,0,0,250.0,554.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-05-26,Decor,Wall Art,130,1145683.36,8851.195714285715,1,0,121.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-06-02,Decor,Wall Art,233,1791208.59,7638.2528571428575,7,0,7.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-06-09,Decor,Wall Art,107,961078.28,8982.04,0,0,0.0,517.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-06-16,Decor,Wall Art,129,1158683.16,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-06-23,Decor,Wall Art,98,880239.9200000002,8982.04,0,0,467.0,467.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-06-30,Decor,Wall Art,84,754491.3600000001,8982.04,0,0,347.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-07-07,Decor,Wall Art,81,727545.24,8982.04,0,0,256.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-07-14,Decor,Wall Art,87,781437.4800000001,8982.04,0,0,162.0,469.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-07-21,Decor,Wall Art,83,745509.3200000001,8982.04,0,0,68.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-07-28,Decor,Wall Art,87,781437.4800000001,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-08-04,Decor,Wall Art,74,664670.9600000001,8982.04,0,0,0.0,468.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-08-11,Decor,Wall Art,82,736527.28,8982.04,0,1,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-08-18,Decor,Wall Art,68,610778.7200000001,8982.04,0,0,0.0,613.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-08-25,Decor,Wall Art,65,583832.6000000001,8982.04,0,0,0.0,493.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-09-01,Decor,Wall Art,65,583832.6000000001,8982.04,0,0,0.0,468.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-09-08,Decor,Wall Art,63,565868.52,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-09-15,Decor,Wall Art,69,619760.76,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-09-22,Decor,Wall Art,63,565868.52,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-09-29,Decor,Wall Art,52,467066.0800000001,8982.04,0,1,0.0,584.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-10-06,Decor,Wall Art,57,511976.2800000001,8982.04,0,0,460.0,460.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-10-13,Decor,Wall Art,67,601796.68,8982.04,0,0,396.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-10-20,Decor,Wall Art,98,750836.52,7665.314285714286,7,0,340.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-10-27,Decor,Wall Art,97,797826.52,8348.44,3,0,267.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-11-03,Decor,Wall Art,89,799401.56,8982.04,0,0,180.0,537.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-11-10,Decor,Wall Art,95,853293.8,8982.04,0,1,102.0,412.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-11-17,Decor,Wall Art,91,817365.6400000001,8982.04,0,0,440.0,426.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-11-24,Decor,Wall Art,169,1324456.19,7840.281428571428,6,0,333.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-12-01,Decor,Wall Art,58,520958.32000000007,8982.04,0,0,213.0,632.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-12-08,Decor,Wall Art,102,916168.08,8982.04,0,0,93.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-12-15,Decor,Wall Art,104,934132.16,8982.04,0,0,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0025,2025-12-22,Decor,Wall Art,78,700599.1200000001,8982.04,0,1,0.0,0.0,14.0,329.0,3357.28,8982.04
SKU0026,2024-12-02,Furniture,Tables,506,1622089.26,3205.71,0,0,3278.0,2369.0,10.0,1312.0,1340.57,3205.71
SKU0026,2024-12-09,Furniture,Tables,481,1541946.51,3205.71,0,0,2750.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2024-12-16,Furniture,Tables,544,1743906.24,3205.71,0,0,2220.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2024-12-23,Furniture,Tables,663,2125385.73,3205.71,0,1,1712.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2024-12-30,Furniture,Tables,716,2295288.36,3205.71,0,1,1134.0,2345.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-01-06,Furniture,Tables,691,2215145.61,3205.71,0,0,551.0,2474.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-01-13,Furniture,Tables,1158,3080576.49,2746.285714285714,5,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-01-20,Furniture,Tables,1011,2908663.1100000003,2917.095714285714,3,1,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-01-27,Furniture,Tables,748,2397871.08,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-02-03,Furniture,Tables,856,2744087.76,3205.71,0,0,0.0,1599.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-02-10,Furniture,Tables,831,2663945.01,3205.71,0,0,0.0,2421.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-02-17,Furniture,Tables,753,2413899.63,3205.71,0,0,0.0,1589.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-02-24,Furniture,Tables,781,2503659.51,3205.71,0,0,0.0,2158.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-03-03,Furniture,Tables,662,2122180.02,3205.71,0,0,0.0,1837.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-03-10,Furniture,Tables,878,2814613.38,3205.71,0,0,1687.0,1687.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-03-17,Furniture,Tables,854,2737676.3400000003,3205.71,0,0,1014.0,2338.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-03-24,Furniture,Tables,842,2699207.82,3205.71,0,0,111.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-03-31,Furniture,Tables,815,2612653.65,3205.71,0,0,2213.0,2213.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-04-07,Furniture,Tables,939,3010161.69,3205.71,0,0,1480.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-04-14,Furniture,Tables,876,2808201.96,3205.71,0,0,559.0,1901.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-04-21,Furniture,Tables,776,2487630.96,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-04-28,Furniture,Tables,884,2833847.64,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-05-05,Furniture,Tables,867,2779350.57,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-05-12,Furniture,Tables,873,2798584.83,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-05-19,Furniture,Tables,792,2538922.3200000003,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-05-26,Furniture,Tables,985,2920267.1,3101.377142857142,1,0,0.0,2134.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-06-02,Furniture,Tables,1416,3648923.69,2606.394285714286,7,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-06-09,Furniture,Tables,643,2061271.53,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-06-16,Furniture,Tables,713,2285671.23,3205.71,0,0,2471.0,2471.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-06-23,Furniture,Tables,716,2295288.36,3205.71,0,0,1469.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-06-30,Furniture,Tables,648,2077300.08,3205.71,0,0,720.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-07-07,Furniture,Tables,634,2032420.14,3205.71,0,0,93.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-07-14,Furniture,Tables,604,1936248.84,3205.71,0,0,0.0,1881.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-07-21,Furniture,Tables,561,1798403.31,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-07-28,Furniture,Tables,565,1811226.15,3205.71,0,0,1769.0,1769.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-08-04,Furniture,Tables,577,1849694.67,3205.71,0,0,1116.0,2471.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-08-11,Furniture,Tables,543,1740700.53,3205.71,0,1,627.0,2340.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-08-18,Furniture,Tables,439,1407306.69,3205.71,0,0,104.0,1658.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-08-25,Furniture,Tables,450,1442569.5,3205.71,0,0,0.0,2287.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-09-01,Furniture,Tables,463,1484243.73,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-09-08,Furniture,Tables,451,1445775.21,3205.71,0,0,0.0,2475.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-09-15,Furniture,Tables,426,1365632.46,3205.71,0,0,0.0,2288.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-09-22,Furniture,Tables,464,1487449.44,3205.71,0,0,0.0,1612.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-09-29,Furniture,Tables,459,1471420.89,3205.71,0,1,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-10-06,Furniture,Tables,425,1362426.75,3205.71,0,0,0.0,1982.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-10-13,Furniture,Tables,411,1317546.81,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-10-20,Furniture,Tables,971,2633457.63,2720.062857142857,7,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-10-27,Furniture,Tables,736,2190894.49,3007.058571428571,3,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-11-03,Furniture,Tables,528,1692614.88,3205.71,0,0,0.0,1769.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-11-10,Furniture,Tables,562,1801609.02,3205.71,0,1,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-11-17,Furniture,Tables,630,2019597.3,3205.71,0,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-11-24,Furniture,Tables,1013,2765176.7,2768.988571428571,6,0,0.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-12-01,Furniture,Tables,653,2093328.63,3205.71,0,0,0.0,2365.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-12-08,Furniture,Tables,622,1993951.62,3205.71,0,0,1883.0,1883.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-12-15,Furniture,Tables,673,2157442.83,3205.71,0,0,3497.0,2428.0,10.0,1312.0,1340.57,3205.71
SKU0026,2025-12-22,Furniture,Tables,772,2474808.12,3205.71,0,1,2771.0,0.0,10.0,1312.0,1340.57,3205.71
SKU0027,2025-03-31,Furniture,Tables,67,126936.19,1894.57,0,0,,,,,1151.79,1894.57
SKU0027,2025-04-07,Furniture,Tables,102,193246.14,1894.57,0,0,191.0,464.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-04-14,Furniture,Tables,147,278501.79,1894.57,0,0,92.0,513.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-04-21,Furniture,Tables,129,244399.53,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-04-28,Furniture,Tables,128,242504.96,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-05-05,Furniture,Tables,141,267134.37,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-05-12,Furniture,Tables,130,246294.1,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-05-19,Furniture,Tables,103,195140.71,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-05-26,Furniture,Tables,139,247342.35,1841.4042857142856,1,0,0.0,457.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-06-02,Furniture,Tables,209,322029.35,1531.0671428571427,7,0,0.0,433.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-06-09,Furniture,Tables,109,206508.13,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-06-16,Furniture,Tables,109,206508.13,1894.57,0,0,338.0,338.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-06-23,Furniture,Tables,111,210297.27,1894.57,0,0,195.0,410.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-06-30,Furniture,Tables,106,200824.42,1894.57,0,0,59.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-07-07,Furniture,Tables,87,164827.59,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-07-14,Furniture,Tables,80,151565.6,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-07-21,Furniture,Tables,78,147776.46,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-07-28,Furniture,Tables,85,161038.45,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-08-04,Furniture,Tables,81,153460.16999999998,1894.57,0,0,0.0,374.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-08-11,Furniture,Tables,94,178089.58000000002,1894.57,0,1,0.0,434.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-08-18,Furniture,Tables,70,132619.9,1894.57,0,0,0.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-08-25,Furniture,Tables,65,123147.05,1894.57,0,0,327.0,327.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-09-01,Furniture,Tables,74,140198.18,1894.57,0,0,754.0,507.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-09-08,Furniture,Tables,63,119357.91,1894.57,0,0,676.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-09-15,Furniture,Tables,69,130725.33,1894.57,0,0,605.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-09-22,Furniture,Tables,72,136409.04,1894.57,0,0,535.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-09-29,Furniture,Tables,86,162933.02000000002,1894.57,0,1,466.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-10-06,Furniture,Tables,98,185667.86,1894.57,0,0,387.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-10-13,Furniture,Tables,54,102306.78,1894.57,0,0,299.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-10-20,Furniture,Tables,138,216751.44,1581.277142857143,7,0,230.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-10-27,Furniture,Tables,121,203522.83,1740.847142857143,3,0,524.0,391.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-11-03,Furniture,Tables,63,119357.91,1894.57,0,0,430.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-11-10,Furniture,Tables,77,145881.88999999998,1894.57,0,1,347.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-11-17,Furniture,Tables,69,130725.33,1894.57,0,0,258.0,462.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-11-24,Furniture,Tables,169,272307.84,1619.0985714285714,6,0,182.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-12-01,Furniture,Tables,100,189457.0,1894.57,0,0,605.0,521.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-12-08,Furniture,Tables,97,183773.29,1894.57,0,0,485.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-12-15,Furniture,Tables,104,197035.28,1894.57,0,0,371.0,0.0,14.0,261.0,1151.79,1894.57
SKU0027,2025-12-22,Furniture,Tables,110,208402.7,1894.57,0,1,266.0,0.0,14.0,261.0,1151.79,1894.57
SKU0028,2025-02-03,Small Appliances,Climate,76,307212.52,4042.27,0,0,,,,,1473.41,4042.27
SKU0028,2025-02-10,Small Appliances,Climate,223,901426.21,4042.27,0,0,384.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-02-17,Small Appliances,Climate,235,949933.45,4042.27,0,0,186.0,599.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-02-24,Small Appliances,Climate,231,933764.37,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-03-03,Small Appliances,Climate,294,1188427.38,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-03-10,Small Appliances,Climate,230,929722.1,4042.27,0,0,636.0,636.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-03-17,Small Appliances,Climate,260,1050990.2,4042.27,0,0,360.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-03-24,Small Appliances,Climate,262,1059074.74,4042.27,0,0,120.0,503.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-03-31,Small Appliances,Climate,240,970144.8,4042.27,0,0,629.0,629.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-04-07,Small Appliances,Climate,251,1014609.77,4042.27,0,0,409.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-04-14,Small Appliances,Climate,283,1143962.41,4042.27,0,0,175.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-04-21,Small Appliances,Climate,230,929722.1,4042.27,0,0,0.0,474.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-04-28,Small Appliances,Climate,324,1309695.48,4042.27,0,0,0.0,467.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-05-05,Small Appliances,Climate,248,1002482.96,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-05-12,Small Appliances,Climate,252,1018652.04,4042.27,0,0,0.0,653.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-05-19,Small Appliances,Climate,244,986313.88,4042.27,0,0,0.0,561.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-05-26,Small Appliances,Climate,209,794065.25,3907.96,1,0,0.0,460.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-06-02,Small Appliances,Climate,376,1278223.73,3418.405714285714,7,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-06-09,Small Appliances,Climate,240,970144.8,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-06-16,Small Appliances,Climate,246,994398.42,4042.27,0,0,0.0,654.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-06-23,Small Appliances,Climate,212,856961.24,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-06-30,Small Appliances,Climate,164,662932.28,4042.27,0,0,0.0,625.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-07-07,Small Appliances,Climate,206,832707.62,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-07-14,Small Appliances,Climate,183,739735.41,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-07-21,Small Appliances,Climate,179,723566.33,4042.27,0,0,0.0,706.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-07-28,Small Appliances,Climate,191,772073.57,4042.27,0,0,0.0,607.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-08-04,Small Appliances,Climate,178,719524.06,4042.27,0,0,0.0,548.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-08-11,Small Appliances,Climate,139,561875.53,4042.27,0,1,0.0,569.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-08-18,Small Appliances,Climate,158,638678.66,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-08-25,Small Appliances,Climate,133,537621.91,4042.27,0,0,0.0,549.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-09-01,Small Appliances,Climate,120,485072.4,4042.27,0,0,545.0,545.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-09-08,Small Appliances,Climate,148,598255.96,4042.27,0,0,434.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-09-15,Small Appliances,Climate,113,456776.51,4042.27,0,0,294.0,478.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-09-22,Small Appliances,Climate,114,460818.78,4042.27,0,0,179.0,646.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-09-29,Small Appliances,Climate,129,521452.83,4042.27,0,1,628.0,588.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-10-06,Small Appliances,Climate,121,489114.67,4042.27,0,0,496.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-10-13,Small Appliances,Climate,136,549748.72,4042.27,0,0,370.0,734.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-10-20,Small Appliances,Climate,224,762517.0599999999,3391.38,7,0,255.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-10-27,Small Appliances,Climate,194,726267.54,3777.598571428571,3,0,76.0,0.0,10.0,376.0,1473.41,4042.27
SKU0028,2025-11-03,Small Appliances,Climate,147,594213.69,4042.27,0,0,0.0,0.0,10.0,376.0,1473.41,4042.27
